# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = calibration_model
# start_datetime = 2022-07-04 15:24:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 0
# output
#   file = fit-4.csv
#   diagnostic_file =  (Default)
#   refresh = 10
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
4963.85,0.984524,0.125692,5,31,0,-4944.32,-4.88399,-5.25757,-5.15526,0.0353383,0.0484493,0.00285486,0.114412,35.8609,35.3088,0.47554,0.125803,0.315841,0.0264143,0.158762,0.44398,0.0045535,0.117617,0.131649,0.0463188,0.000797409,0.00815096,1.35755,1.5039,0.290321,0.671076,0.266522,0.0624019
4963.83,0.841416,0.125692,5,63,0,-4950.88,-5.31869,-5.30237,-3.99172,0.0436298,0.0497733,0.0029338,0.094738,34.585,31.0522,0.487994,0.117399,0.322369,0.0242095,0.157916,0.402859,0.0128772,0.130926,0.160221,0.0323305,0.00101482,0.0130613,1.17818,2.09916,0.480403,0.622681,0.309078,0.0682413
4968.01,0.995075,0.125692,5,31,0,-4953.52,-5.18698,-5.36742,-4.21577,0.0420506,0.0497284,0.00177328,0.113247,31.4598,29.0288,0.473399,0.246642,0.327958,0.0806754,0.151158,0.400148,0.0105397,0.121646,0.142575,0.0276132,0.00111501,0.00726956,1.35663,1.91728,0.568043,0.636623,0.298946,0.0644314
4966.03,0.8279,0.125692,5,31,0,-4955.75,-5.36191,-5.11199,-3.8148,0.0475925,0.049906,0.00666649,0.115755,28.2807,16.2319,0.46689,0.184539,0.0904532,0.0119306,0.197365,0.314353,0.014017,0.13845,0.0836507,0.0225123,0.00746831,0.0196204,1.57133,1.01335,0.430189,0.582335,0.305718,0.111946
4971.27,0.960956,0.125692,5,31,0,-4958.86,-5.3863,-5.20138,-5.06227,0.048277,0.0497728,0.0167909,0.0932706,30.9546,29.4618,0.485687,0.228661,0.28423,0.00634284,0.105917,0.276011,0.0241382,0.0853532,0.0856253,0.0403977,0.0115116,0.0167738,1.40267,2.00905,0.394122,0.622933,0.296215,0.080852
4965.54,0.931976,0.125692,5,31,0,-4958.65,-5.35077,-5.37617,-6.00743,0.0477434,0.0498144,0.0333477,0.104067,35.7011,21.6222,0.450589,0.307968,0.0280028,0.0200667,0.132683,0.300427,0.160155,0.0893548,0.10847,0.144826,0.00293913,0.0223019,1.70761,1.46763,0.273245,0.560341,0.382327,0.0573322
4962.11,0.864461,0.125692,5,31,0,-4948.41,-5.30668,-5.32155,-6.21453,0.0489654,0.0496602,0.0398827,0.102163,34.4741,21.776,0.477062,0.33719,0.0209716,0.0166957,0.112592,0.324387,0.134188,0.107768,0.118818,0.0945947,0.00341642,0.0138119,1.66743,1.25073,0.215293,0.581674,0.364058,0.0542681
4960.39,0.935822,0.125692,5,31,0,-4939.1,-5.37682,-5.22076,-5.95886,0.0492365,0.0468978,0.0496545,0.0940752,44.05,38.0152,0.426762,0.32312,0.0191405,0.105638,0.103062,0.343351,0.0291409,0.0775046,0.116154,0.0368888,0.00550113,0.0271767,2.00242,1.57123,0.333859,0.586128,0.362026,0.0518458
4960.53,0.755197,0.125692,5,31,0,-4938.93,-5.06176,-5.05206,-4.95865,0.043722,0.0493035,0.0349961,0.171592,30.017,24.3338,0.470921,0.345893,0.0252869,0.00251672,0.147816,0.299795,0.112303,0.103944,0.0877332,0.0363993,0.00250118,0.00463492,1.04882,3.06051,0.286025,0.573917,0.383208,0.0428743
4969.74,0.997967,0.125692,5,31,0,-4951.44,-4.80186,-5.09883,-4.42811,0.0340563,0.0486789,0.000650024,0.146999,38.428,51.0979,0.475069,0.312048,0.14813,0.0248853,0.143472,0.42251,0.11423,0.113887,0.1261,0.107083,0.0135737,0.0190477,1.69561,1.60044,0.323338,0.590083,0.324592,0.0853253
4967.04,0.498361,0.125692,5,31,0,-4952.81,-4.95905,-5.25821,-4.33243,0.041782,0.0491699,0.000871292,0.176287,37.6504,34.6837,0.49179,0.217086,0.0352385,0.0397815,0.249794,0.40468,0.0522888,0.157857,0.135194,0.0639033,0.0194028,0.00551336,1.35675,2.8314,0.261657,0.62958,0.326681,0.0437394
4966.7,0.917852,0.125692,5,31,0,-4953.03,-4.80963,-5.03766,-4.39448,0.040564,0.0482409,0.0161273,0.179394,37.6998,41.6712,0.471107,0.334178,0.183783,0.0322262,0.171428,0.448729,0.031172,0.0946658,0.113456,0.0641669,0.0137126,0.00770957,1.76003,1.2695,0.553473,0.583717,0.31227,0.104012
4965.11,0.934671,0.125692,5,63,0,-4951.83,-4.76252,-5.14273,-4.67866,0.0398741,0.0474642,0.00692536,0.207974,43.2556,37.5721,0.457649,0.252465,0.301931,0.0262435,0.139734,0.378911,0.0633897,0.0980825,0.122282,0.0829882,0.00014429,0.00330131,1.04471,2.17254,0.32053,0.568855,0.346301,0.0848444
4964.64,0.975472,0.125692,5,31,0,-4953.22,-4.79929,-5.13671,-5.03942,0.0359568,0.0499776,0.0320043,0.17802,40.0465,43.7557,0.49124,0.261893,0.102985,0.0951808,0.162111,0.372417,0.0196961,0.123212,0.0983063,0.0190481,0.000808151,0.00682934,2.31557,2.9866,0.363724,0.584303,0.312534,0.103163
4954.72,0.908507,0.125692,5,63,0,-4938.5,-5.13841,-4.96667,-5.85582,0.04562,0.0499648,0.0381518,0.20627,41.8504,34.7585,0.495505,0.255274,0.379189,0.146029,0.135891,0.394821,0.035292,0.0954692,0.12876,0.0410129,0.00132734,0.00147839,3.32844,3.18388,0.47302,0.566294,0.300973,0.132733
4961.19,0.971156,0.125692,5,31,0,-4945.86,-4.82529,-5.16124,-5.29604,0.0370633,0.0499257,0.0267792,0.171707,41.5591,34.6738,0.491886,0.135604,0.357357,0.0209964,0.150074,0.38022,0.0311499,0.116196,0.0957462,0.0545243,0.00167706,0.000247813,2.55956,3.22147,0.360796,0.583629,0.317618,0.0987524
4961.23,0.951615,0.125692,5,31,0,-4950.23,-5.24883,-5.0241,-4.05622,0.048211,0.048659,0.000930816,0.186127,28.2276,41.2419,0.455959,0.21606,0.0281445,0.0626931,0.176024,0.35614,0.0663396,0.0939137,0.0895409,0.0643314,0.0585179,0.0274271,0.96271,1.33442,0.36293,0.603076,0.335369,0.0615554
4958.41,0.918798,0.125692,5,31,0,-4942.43,-5.28971,-5.10578,-5.87458,0.0421917,0.0491616,0.0389456,0.179733,35.0136,33.966,0.471302,0.219904,0.133096,0.0261815,0.28566,0.311846,0.0511452,0.189619,0.120274,0.023952,0.00227847,0.00188063,3.31786,3.53363,0.461522,0.570785,0.337196,0.092019
4963.08,1,0.125692,5,31,0,-4950.25,-4.91986,-5.13019,-4.91431,0.0472696,0.0493167,0.00118219,0.138394,32.8743,29.6757,0.476126,0.145578,0.246422,0.0308519,0.0712734,0.346712,0.0650668,0.064982,0.103534,0.0884402,0.0173755,0.0209366,2.87321,1.32409,0.276365,0.611208,0.293776,0.0950162
4960.64,0.990869,0.125692,5,31,0,-4944.65,-5.27041,-5.00046,-4.84713,0.0451197,0.049197,0.0135407,0.150549,36.6915,39.4179,0.485948,0.0983085,0.317907,0.0154248,0.166441,0.331003,0.00110788,0.0995109,0.100178,0.0508708,0.00426854,0.012614,3.25673,2.68872,0.438112,0.538536,0.319768,0.141696
4965.58,0.999815,0.125692,5,31,0,-4952.77,-4.8726,-5.17432,-4.80406,0.0395373,0.0490997,0.00176996,0.143423,36.9765,30.957,0.451398,0.239168,0.463375,0.00784404,0.107977,0.384149,0.016627,0.0995202,0.114577,0.167566,0.0751869,0.00424671,1.38248,3.33155,0.343148,0.624533,0.251069,0.124398
4960.55,0.949231,0.125692,5,31,0,-4948.72,-5.12269,-5.14713,-5.04229,0.0383528,0.0487458,0.00807118,0.101867,28.0002,31.5852,0.497387,0.132826,0.496787,0.00619402,0.155932,0.338597,0.0334299,0.158622,0.0943759,0.0931557,0.00301986,0.00689653,2.14501,2.04379,0.471954,0.560117,0.333456,0.106427
4961.26,0.98916,0.125692,5,31,0,-4942.32,-5.02409,-4.99587,-6.10248,0.0390408,0.0485593,0.0223244,0.135166,29.5146,45.4747,0.498955,0.171298,0.494784,0.00420929,0.160342,0.326962,0.0430351,0.130722,0.100271,0.114855,0.00343372,0.00229627,1.09706,1.54891,0.387054,0.574722,0.304099,0.121179
4968.11,0.999515,0.125692,5,31,0,-4951.54,-5.17566,-4.88447,-3.58512,0.0417241,0.0489819,0.00137575,0.176287,34.5815,31.2303,0.472694,0.127354,0.0564532,0.161763,0.248112,0.271098,0.0324903,0.174667,0.0930295,0.0439823,0.033157,0.00366178,1.95363,2.62734,0.356712,0.645247,0.258397,0.096356
4960.29,0.960946,0.125692,5,31,0,-4948.52,-4.95608,-4.89442,-5.03733,0.0479694,0.0486975,0.00987937,0.195566,39.3313,51.9841,0.499429,0.204296,0.348561,0.0131318,0.107324,0.347484,0.0607936,0.0655894,0.104964,0.214477,0.00125594,0.0167199,1.41642,1.36484,0.247809,0.61809,0.308227,0.0736832
4969.34,0.98537,0.125692,5,31,0,-4953.89,-4.95934,-4.83814,-4.26227,0.0452135,0.0485479,0.00111106,0.202247,37.3071,39.369,0.49957,0.105956,0.120372,0.0607522,0.134745,0.30817,0.111966,0.0815184,0.089716,0.104192,0.0110672,0.00414496,1.24156,2.46568,0.343758,0.651987,0.262531,0.0854821
4971.1,0.983981,0.125692,5,31,0,-4960.94,-4.95683,-4.87441,-4.40378,0.0429872,0.0484684,0.00118273,0.205745,38.6873,36.8562,0.498959,0.16084,0.176423,0.068491,0.156194,0.304097,0.124594,0.11301,0.085152,0.0997875,0.0107871,0.00441576,1.32173,1.72758,0.268991,0.658808,0.252615,0.0885773
4971.62,0.908873,0.125692,5,31,0,-4961.74,-5.00953,-4.95332,-4.96625,0.0407383,0.0493001,0.0101383,0.13484,29.492,29.7451,0.428438,0.120461,0.291291,0.0289836,0.135589,0.315563,0.0177546,0.112061,0.0902552,0.0521815,0.0140799,0.0125075,1.39519,2.25746,0.639251,0.588639,0.310602,0.100759
4971.63,0.678276,0.125692,5,31,0,-4956.89,-4.98373,-5.02172,-4.5956,0.0404685,0.0471738,0.00544697,0.14197,32.4055,27.576,0.427177,0.169245,0.37298,0.00733497,0.17715,0.339284,0.0113726,0.11888,0.102305,0.0319721,0.00908739,0.0135359,1.7932,2.22855,0.475481,0.567849,0.339202,0.0929486
4972.47,0.942632,0.125692,5,31,0,-4960.8,-5.16033,-5.13468,-4.67425,0.0455861,0.0497591,0.0021114,0.148872,38.2866,35.4716,0.494932,0.132403,0.328361,0.117016,0.142673,0.308511,0.0845791,0.104562,0.101662,0.14413,0.0289435,0.0100491,1.40813,1.63985,0.264085,0.616261,0.279435,0.104304
4970.03,0.940246,0.125692,5,31,0,-4959.62,-4.90803,-5.08728,-4.09186,0.044762,0.0477438,0.00595867,0.136281,33.3261,30.4616,0.414131,0.338709,0.164713,0.0118144,0.111843,0.277937,0.0137019,0.0714409,0.100554,0.0297616,0.00322085,0.0143047,1.77462,1.45982,0.593396,0.591363,0.331915,0.0767223
4967.13,0.936862,0.125692,5,31,0,-4957.37,-4.93183,-5.00964,-4.90517,0.0445013,0.0492893,0.0156711,0.173585,27.7118,41.7908,0.46039,0.349166,0.0670814,0.0356058,0.118888,0.337727,0.0276491,0.0876196,0.0848069,0.0340639,0.00726776,0.00221031,1.78044,2.58408,0.443504,0.559428,0.35025,0.0903227
4968.72,0.999279,0.125692,5,31,0,-4959.89,-5.01181,-5.02266,-4.24532,0.0455358,0.0486624,0.0163957,0.168261,32.0788,37.8336,0.417566,0.292725,0.0314488,0.0418229,0.120086,0.329209,0.0558312,0.0813266,0.111136,0.0531852,0.00427605,0.00359689,1.90537,2.41189,0.572755,0.571652,0.336226,0.0921225
4966.27,0.90955,0.125692,5,31,0,-4953.65,-4.78789,-5.13571,-4.46516,0.0362734,0.0492769,0.0148886,0.155216,39.884,31.8706,0.471395,0.268597,0.114313,0.0477888,0.137412,0.449366,0.0426526,0.115999,0.130585,0.0416328,0.000941012,0.00866693,1.17147,1.91304,0.261664,0.56201,0.393978,0.0440125
4965.87,0.89504,0.125692,5,31,0,-4955.97,-5.40865,-5.08564,-4.56442,0.049278,0.0497487,0.00368289,0.114283,33.2551,28.9177,0.46293,0.0824509,0.364359,0.0389724,0.132621,0.246271,0.0258927,0.100512,0.080469,0.036312,0.0596481,0.0212522,1.80328,2.28734,0.558735,0.605205,0.227906,0.166888
4959.18,0.931594,0.125692,5,31,0,-4947.07,-5.56375,-5.0532,-4.46683,0.0490326,0.0455402,9.25641e-05,0.101313,40.6047,28.456,0.445586,0.144701,0.294778,0.0322983,0.122949,0.302928,0.0106896,0.117845,0.0803225,0.023295,0.0216984,0.0180764,1.429,1.75304,0.441745,0.648513,0.222952,0.128535
4963.03,0.990738,0.125692,5,31,0,-4949.31,-5.34816,-5.06419,-6.31234,0.0477629,0.0497183,0.0121974,0.109031,32.5431,29.6357,0.489679,0.142282,0.388296,0.0271194,0.12067,0.305464,0.0060719,0.0910686,0.0969351,0.042393,0.0138874,0.0123683,1.7149,1.32907,0.269538,0.553793,0.328893,0.117314
4962.18,0.983686,0.125692,5,31,0,-4947.24,-5.07231,-5.12534,-4.1207,0.0390344,0.0494541,0.00589454,0.136565,27.0622,24.0079,0.497782,0.206932,0.408561,0.158605,0.245693,0.347645,0.00349127,0.142203,0.107443,0.0534173,0.00213934,0.0113828,1.41974,2.4444,0.493093,0.588932,0.309084,0.101984
4965.98,1,0.125692,5,31,0,-4951.28,-5.00759,-4.97682,-4.12926,0.0460503,0.0469289,0.0029337,0.142064,38.0698,32.1544,0.439118,0.0524608,0.206339,0.0115872,0.11162,0.294034,0.040336,0.076476,0.0854237,0.0711192,0.00568163,0.018611,1.55432,1.08114,0.250965,0.655805,0.231484,0.11271
4970.28,0.923306,0.125692,5,31,0,-4950.22,-5.02686,-4.95606,-4.61124,0.0424296,0.0491841,0.00455183,0.149111,39.5263,36.9386,0.467812,0.0583888,0.169414,0.04492,0.113186,0.262867,0.0386808,0.0815577,0.0757336,0.0856521,0.00785822,0.0167372,1.58063,1.03353,0.240304,0.669079,0.225944,0.104977
4971.42,0.799757,0.125692,5,31,0,-4959.33,-4.98276,-4.91194,-4.38564,0.047564,0.0488588,0.00129623,0.177493,34.6054,29.9138,0.472497,0.263895,0.19314,0.0278032,0.105595,0.313441,0.0417414,0.0798111,0.0836833,0.100261,0.0163572,0.00655255,1.50613,1.16547,0.260193,0.645628,0.256516,0.0978557
4961.57,0.775178,0.125692,5,31,0,-4952.05,-4.97129,-4.89173,-6.11432,0.0359394,0.048454,0.0439374,0.180646,38.397,43.3863,0.470547,0.369931,0.146662,0.0103162,0.263643,0.332343,0.031763,0.177562,0.102757,0.059999,0.000416389,0.00740951,1.73747,3.26429,0.531907,0.540495,0.390994,0.0685116
4964.87,0.908575,0.125692,5,31,0,-4950.05,-4.7013,-5.17103,-3.95201,0.0380611,0.0493739,0.00780866,0.194228,30.8193,32.3489,0.40581,0.440392,0.0834749,0.0125932,0.251833,0.307454,0.086159,0.132616,0.111704,0.0424929,0.000208446,0.00699295,1.51253,1.62962,0.482456,0.570333,0.356393,0.0732741
4964.39,0.9395,0.125692,5,31,0,-4953.39,-4.62494,-4.99632,-4.85443,0.0346696,0.0494088,0.0190209,0.195071,26.6083,31.3956,0.426921,0.379113,0.0382399,0.0177907,0.279721,0.358717,0.0428156,0.162995,0.0923621,0.0658187,0.00129931,0.00718334,1.02741,1.31787,0.685514,0.550071,0.379466,0.0704623
4970.28,0.991344,0.125692,5,31,0,-4958.31,-5.15094,-5.0344,-4.87465,0.0432409,0.0494528,0.00617652,0.159026,37.4638,33.5998,0.492564,0.128437,0.356328,0.0476901,0.163957,0.388147,0.0146408,0.119679,0.10628,0.0836119,0.075583,0.018322,2.22581,2.52277,0.20252,0.613587,0.267872,0.118541
4969.44,0.852916,0.125692,5,31,0,-4959.72,-4.87954,-5.22693,-4.32547,0.0443886,0.0485806,0.00248455,0.178368,42.3481,38.0276,0.432003,0.340133,0.0957406,0.0362747,0.148503,0.28548,0.0506982,0.0849206,0.116724,0.0595596,0.00198656,0.00672565,1.22862,1.37408,0.683106,0.604199,0.324464,0.071337
4963.45,0.71014,0.125692,5,31,0,-4950.58,-5.17946,-5.16276,-5.5422,0.0478292,0.0475301,0.00357793,0.117046,36.6459,27.9798,0.462648,0.328096,0.162414,0.0151393,0.0920124,0.468551,0.0589956,0.0688002,0.115296,0.0984955,0.0209782,0.0156764,2.15866,1.29178,0.350348,0.530244,0.401795,0.0679611
4964.95,0.972423,0.125692,5,31,0,-4951.25,-5.17117,-5.21937,-5.27969,0.0461377,0.0485549,0.00589189,0.128114,37.4952,28.6591,0.462263,0.341665,0.160701,0.0333136,0.0841,0.470497,0.0429302,0.081683,0.119715,0.0772898,0.0261678,0.00739029,1.92026,1.38596,0.294085,0.532373,0.400536,0.0670906
4968.91,0.748764,0.125692,5,63,0,-4951.48,-5.23092,-5.23343,-3.94665,0.0480404,0.0486596,0.00125304,0.151667,31.3842,33.9262,0.468456,0.241929,0.0476005,0.0765463,0.215566,0.321306,0.0237326,0.132239,0.12374,0.0229806,0.0129776,0.00373119,1.38725,2.21964,0.315706,0.619249,0.323438,0.057313
4971.67,0.925744,0.125692,5,31,0,-4957.29,-4.49753,-5.0094,-4.76132,0.0319038,0.0478201,0.00727876,0.17182,36.0507,33.2686,0.492199,0.244456,0.350533,0.0179081,0.180875,0.36802,0.0684172,0.108643,0.113108,0.0637688,0.00433771,0.0117753,1.54126,1.76075,0.436469,0.554934,0.339899,0.105167
4971.26,0.968432,0.125692,5,31,0,-4962.73,-5.16488,-5.08,-4.21868,0.0465667,0.0477393,0.00170598,0.158116,31.5348,37.3758,0.497297,0.246153,0.104835,0.107663,0.141625,0.408704,0.0357621,0.09852,0.112382,0.0603059,0.0237355,0.00438714,1.11578,1.56402,0.248808,0.618773,0.30268,0.0785469
4967.34,0.961793,0.125692,5,31,0,-4955.11,-5.10906,-5.09941,-3.45416,0.040378,0.0469883,0.00310217,0.133437,32.7114,31.1266,0.497693,0.0988381,0.118298,0.0181692,0.195064,0.415942,0.00826902,0.140759,0.124758,0.0165136,0.0205704,0.0112078,2.72796,1.65252,0.61443,0.6696,0.272018,0.0583816
4964.45,0.926587,0.125692,5,31,0,-4956.27,-5.18003,-5.17566,-4.10643,0.0476434,0.0484125,0.00212338,0.165478,32.3245,29.4224,0.498776,0.225763,0.193054,0.0869206,0.176517,0.481345,0.0176454,0.107395,0.130729,0.057454,0.0184953,0.00895091,3.22793,2.61437,0.359405,0.612061,0.275505,0.112434
4968.15,0.896139,0.125692,5,31,0,-4953.08,-4.62488,-5.13104,-4.80692,0.0307086,0.0497291,0.0056111,0.135897,37.9805,38.2737,0.494568,0.262826,0.182332,0.0197347,0.15654,0.261788,0.016911,0.117115,0.0890148,0.0672709,0.0180985,0.00184122,1.941,1.65939,0.348681,0.5627,0.345366,0.0919339
4966.16,0.997036,0.125692,5,31,0,-4955.37,-5.07711,-4.87423,-4.36616,0.0488352,0.0462871,0.00309625,0.24891,38.7765,42.3845,0.447422,0.312735,0.227763,0.0114155,0.244758,0.405366,0.0349102,0.112439,0.10387,0.132498,0.0183824,0.0139309,1.15256,1.88919,0.370525,0.566099,0.344873,0.0890283
4967.98,0.972649,0.125692,5,31,0,-4955.28,-4.85786,-4.86317,-4.63306,0.0394917,0.0468702,0.00364425,0.162846,42.7438,39.7994,0.474838,0.272509,0.199646,0.0021396,0.123295,0.284849,0.0343081,0.0996881,0.0974495,0.0486335,0.0149789,0.0016579,2.40457,2.01243,0.425231,0.559346,0.348411,0.0922431
4971.4,0.870114,0.125692,5,31,0,-4959.65,-4.96023,-5.06682,-4.40237,0.0399583,0.0496325,0.00351492,0.16796,29.6465,30.5548,0.482957,0.208516,0.203808,0.191941,0.170258,0.402457,0.057563,0.114862,0.105606,0.0459348,0.0193166,0.00761146,1.01205,2.04753,0.323829,0.611098,0.304089,0.0848125
4965.99,0.669539,0.125692,5,31,0,-4953.2,-5.0869,-4.95918,-4.87032,0.0452752,0.0482138,0.0120757,0.128168,32.153,34.3968,0.473046,0.151636,0.440367,0.00117508,0.0852392,0.332127,0.0231016,0.0773774,0.0965861,0.0330474,0.0111153,0.0128777,2.22065,1.7044,0.401863,0.587128,0.325204,0.0876678
4963.74,0.994335,0.125692,5,31,0,-4953.09,-5.11235,-4.97153,-4.47474,0.0456814,0.0463873,0.00477493,0.110015,30.9311,33.4299,0.478588,0.228633,0.475379,0.00105383,0.103944,0.315017,0.0077746,0.0745823,0.086198,0.0273812,0.0196159,0.0168406,2.38097,1.71867,0.409656,0.545296,0.359288,0.0954159
4966.85,0.936468,0.125692,5,31,0,-4952.39,-5.05605,-5.21574,-5.53183,0.0428797,0.0498905,0.0124964,0.142183,33.4014,27.9388,0.413356,0.200101,0.419024,0.0369633,0.180881,0.36553,0.0535747,0.109781,0.122405,0.0949752,0.0129996,0.00642678,2.53201,1.4422,0.558381,0.602531,0.254297,0.143172
4967.98,0.945377,0.125692,5,31,0,-4956.4,-5.32668,-5.28555,-4.58476,0.0417888,0.0496137,0.0010168,0.112083,32.7276,29.0128,0.496249,0.244518,0.226864,0.0717946,0.182093,0.430624,0.02768,0.170488,0.124845,0.0883913,0.00508324,0.0198133,0.996133,2.23033,0.272723,0.575337,0.321887,0.102776
4970.59,0.980658,0.125692,5,31,0,-4957.4,-5.33475,-5.2743,-4.65779,0.0439223,0.0485447,0.00370319,0.137724,39.301,29.9596,0.490774,0.210199,0.222004,0.00970548,0.22808,0.326612,0.0637762,0.151093,0.109901,0.0696635,0.0449512,0.0088656,1.4242,2.90027,0.23255,0.600039,0.294603,0.105358
4968.08,0.936867,0.125692,5,31,0,-4957.37,-5.10817,-5.13003,-4.31308,0.0415595,0.0496998,0.00141056,0.162866,39.0012,46.3994,0.494907,0.195984,0.186779,0.00296936,0.186405,0.405696,0.0387981,0.133471,0.12769,0.0883625,0.0101283,0.00686235,2.02455,1.15573,0.669145,0.626906,0.298719,0.0743753
4967.91,0.882072,0.125692,5,31,0,-4957.97,-5.1216,-4.85924,-5.36459,0.0451152,0.047604,0.00780578,0.151091,35.812,24.5317,0.44108,0.239174,0.223995,0.181562,0.165432,0.3102,0.0389382,0.107852,0.0785733,0.0701253,0.0224233,0.0189139,1.0354,3.37445,0.223953,0.597318,0.295609,0.107073
4966.05,0.924938,0.125692,5,31,0,-4957.17,-4.88158,-5.24535,-4.38683,0.0396542,0.0496787,0.0030639,0.177236,34.3348,43.7517,0.495604,0.238461,0.0652865,0.00276569,0.1734,0.361316,0.0312743,0.104836,0.128066,0.0508946,0.00563749,0.00719996,2.09621,1.38239,0.711146,0.613938,0.308306,0.0777556
4965.43,0.915769,0.125692,5,31,0,-4948.85,-5.18461,-5.08602,-5.14648,0.0410312,0.0474495,0.00745112,0.0886099,32.6208,34.0319,0.476873,0.181016,0.318856,0.023003,0.108071,0.321632,0.158702,0.102187,0.0924487,0.190362,0.0931743,0.0134608,1.22459,1.60667,0.302547,0.622405,0.293096,0.0844995
4962.49,0.96684,0.125692,5,31,0,-4954.13,-5.16099,-5.07364,-3.55959,0.046522,0.0497499,0.00477683,0.216519,38.3887,33.1152,0.419019,0.293746,0.220098,0.0363068,0.177235,0.399777,0.016533,0.107536,0.118626,0.0104136,0.000386733,0.00207609,1.66448,2.61493,0.495915,0.573351,0.340173,0.0864757
4961.86,0.974781,0.125692,5,31,0,-4947,-5.28403,-5.23686,-5.09831,0.0398177,0.0496956,0.00658874,0.0846154,31.6907,37.681,0.497266,0.178246,0.331976,0.0494369,0.148189,0.415468,0.179684,0.158183,0.130822,0.230065,0.00693174,0.0160949,1.33371,1.99879,0.243088,0.629137,0.277736,0.0931263
4964.56,0.994606,0.125692,5,31,0,-4951.22,-5.0318,-5.13896,-3.79076,0.0475188,0.049973,0.00266208,0.135201,34.2272,23.8892,0.4873,0.305445,0.205208,0.0376487,0.0785607,0.386909,0.0107873,0.0655864,0.0902163,0.0138272,0.0382725,0.00765536,1.67501,1.62095,0.492983,0.577685,0.350672,0.0716435
4960.13,0.922147,0.125692,5,63,0,-4946.29,-5.0051,-4.81135,-4.21254,0.0367709,0.0457539,0.0199167,0.167016,38.1534,37.9585,0.466185,0.167998,0.0295194,0.0104699,0.326679,0.324865,0.0122685,0.208502,0.12309,0.0235478,0.00317398,0.00651876,1.89177,1.9998,0.430028,0.639227,0.244807,0.115967
4956.32,0.999822,0.125692,5,31,0,-4940.89,-4.60447,-5.04167,-4.02711,0.0352274,0.0499761,0.0124213,0.20576,28.7733,30.8654,0.487978,0.326923,0.0160252,0.133487,0.215887,0.370319,0.0451071,0.115592,0.119636,0.0392625,0.0478933,0.000221713,1.39378,8.17149,0.536602,0.568899,0.386074,0.0450271
4962.14,1,0.125692,5,31,0,-4946.39,-5.35825,-5.14419,-4.97746,0.0446768,0.0461635,0.00162785,0.119642,33.2791,32.6157,0.452246,0.126307,0.318266,0.00494761,0.22247,0.412675,0.0281693,0.153211,0.108591,0.0934797,0.00521898,0.0176805,1.72361,0.721053,0.225844,0.574628,0.262256,0.163116
4962.69,0.994738,0.125692,5,31,0,-4949.16,-5.13408,-5.04697,-5.12317,0.0405642,0.0484768,0.00227051,0.124498,30.7139,32.2019,0.491021,0.127062,0.366027,0.0131985,0.206151,0.452536,0.033,0.142971,0.123493,0.0444229,0.00540829,0.0367212,1.54517,0.808938,0.242957,0.550888,0.278443,0.17067
4965.56,0.701357,0.125692,5,31,0,-4948.85,-5.36206,-4.94293,-4.15719,0.0438338,0.0440763,0.00334889,0.127961,31.5232,31.2064,0.474962,0.226397,0.288481,0.0524198,0.216239,0.423215,0.00878304,0.16647,0.13094,0.072379,0.00307717,0.00264741,1.37993,1.22617,0.241579,0.577575,0.298758,0.123666
4963.69,0.780669,0.125692,5,31,0,-4952.22,-4.94281,-5.21594,-4.57469,0.046784,0.0492832,0.00454499,0.130989,33.5814,23.3893,0.462865,0.268692,0.386845,0.0411851,0.0945656,0.354797,0.0539668,0.0576382,0.0900787,0.127418,0.00182597,0.0186639,1.60261,2.62468,0.329111,0.619653,0.318545,0.0618018
4962,0.953983,0.125692,5,31,0,-4949.9,-5.39134,-5.21783,-3.77635,0.0446146,0.0489637,0.00383092,0.121488,35.7634,36.8017,0.484613,0.199106,0.374354,0.0454837,0.238882,0.353278,0.0101216,0.152651,0.141485,0.00689034,0.0454944,0.0255885,1.25308,1.29892,0.399612,0.565486,0.29354,0.140974
